parameter,variant_a,variant_b,overlap,js_divergence
adhesion,isotropic_lognorm,isotropic_lognorm,1.0000000000000002,0.0
adhesion,isotropic_lognorm,isotropic_lognorm,1.0000000000000002,0.0
adhesion,isotropic_lognorm,persistent_gamma,0.3385999999999998,0.4492650329127221
adhesion,isotropic_lognorm,persistent_gamma,0.3385999999999998,0.4492650329127221
adhesion,isotropic_lognorm,persistent_gamma,0.3385999999999998,0.4492650329127221
adhesion,isotropic_lognorm,persistent_lognorm,0.5026,0.30716828130711693
adhesion,isotropic_lognorm,persistent_lognorm,0.5026,0.30716828130711693
adhesion,isotropic_lognorm,persistent_lognorm,0.5026,0.30716828130711693
adhesion,isotropic_lognorm,isotropic_lognorm,1.0000000000000002,0.0
adhesion,isotropic_lognorm,persistent_gamma,0.3385999999999998,0.4492650329127221
adhesion,isotropic_lognorm,persistent_gamma,0.3385999999999998,0.4492650329127221
adhesion,isotropic_lognorm,persistent_gamma,0.3385999999999998,0.4492650329127221
adhesion,isotropic_lognorm,persistent_lognorm,0.5026,0.30716828130711693
adhesion,isotropic_lognorm,persistent_lognorm,0.5026,0.30716828130711693
adhesion,isotropic_lognorm,persistent_lognorm,0.5026,0.30716828130711693
adhesion,isotropic_lognorm,persistent_gamma,0.3385999999999998,0.4492650329127221
adhesion,isotropic_lognorm,persistent_gamma,0.3385999999999998,0.4492650329127221
adhesion,isotropic_lognorm,persistent_gamma,0.3385999999999998,0.4492650329127221
adhesion,isotropic_lognorm,persistent_lognorm,0.5026,0.30716828130711693
adhesion,isotropic_lognorm,persistent_lognorm,0.5026,0.30716828130711693
adhesion,isotropic_lognorm,persistent_lognorm,0.5026,0.30716828130711693
adhesion,persistent_gamma,persistent_gamma,0.9999999999999999,0.0
adhesion,persistent_gamma,persistent_gamma,0.9999999999999999,0.0
adhesion,persistent_gamma,persistent_lognorm,0.3920000000000001,0.3742259374511228
adhesion,persistent_gamma,persistent_lognorm,0.3920000000000001,0.3742259374511228
adhesion,persistent_gamma,persistent_lognorm,0.3920000000000001,0.3742259374511228
adhesion,persistent_gamma,persistent_gamma,0.9999999999999999,0.0
adhesion,persistent_gamma,persistent_lognorm,0.3920000000000001,0.3742259374511228
adhesion,persistent_gamma,persistent_lognorm,0.3920000000000001,0.3742259374511228
adhesion,persistent_gamma,persistent_lognorm,0.3920000000000001,0.3742259374511228
adhesion,persistent_gamma,persistent_lognorm,0.3920000000000001,0.3742259374511228
adhesion,persistent_gamma,persistent_lognorm,0.3920000000000001,0.3742259374511228
adhesion,persistent_gamma,persistent_lognorm,0.3920000000000001,0.3742259374511228
adhesion,persistent_lognorm,persistent_lognorm,1.0000000000000002,0.0
adhesion,persistent_lognorm,persistent_lognorm,1.0000000000000002,0.0
adhesion,persistent_lognorm,persistent_lognorm,1.0000000000000002,0.0
fragment_rate,isotropic_lognorm,isotropic_lognorm,1.0,0.0
fragment_rate,isotropic_lognorm,isotropic_lognorm,1.0,0.0
fragment_rate,isotropic_lognorm,persistent_gamma,0.4155999999999999,0.37143539100295453
fragment_rate,isotropic_lognorm,persistent_gamma,0.4155999999999999,0.37143539100295453
fragment_rate,isotropic_lognorm,persistent_gamma,0.4155999999999999,0.37143539100295453
fragment_rate,isotropic_lognorm,persistent_lognorm,0.5082,0.27702168457133325
fragment_rate,isotropic_lognorm,persistent_lognorm,0.5082,0.27702168457133325
fragment_rate,isotropic_lognorm,persistent_lognorm,0.5082,0.27702168457133325
fragment_rate,isotropic_lognorm,isotropic_lognorm,1.0,0.0
fragment_rate,isotropic_lognorm,persistent_gamma,0.4155999999999999,0.37143539100295453
fragment_rate,isotropic_lognorm,persistent_gamma,0.4155999999999999,0.37143539100295453
fragment_rate,isotropic_lognorm,persistent_gamma,0.4155999999999999,0.37143539100295453
fragment_rate,isotropic_lognorm,persistent_lognorm,0.5082,0.27702168457133325
fragment_rate,isotropic_lognorm,persistent_lognorm,0.5082,0.27702168457133325
fragment_rate,isotropic_lognorm,persistent_lognorm,0.5082,0.27702168457133325
fragment_rate,isotropic_lognorm,persistent_gamma,0.4155999999999999,0.37143539100295453
fragment_rate,isotropic_lognorm,persistent_gamma,0.4155999999999999,0.37143539100295453
fragment_rate,isotropic_lognorm,persistent_gamma,0.4155999999999999,0.37143539100295453
fragment_rate,isotropic_lognorm,persistent_lognorm,0.5082,0.27702168457133325
fragment_rate,isotropic_lognorm,persistent_lognorm,0.5082,0.27702168457133325
fragment_rate,isotropic_lognorm,persistent_lognorm,0.5082,0.27702168457133325
fragment_rate,persistent_gamma,persistent_gamma,1.0,0.0
fragment_rate,persistent_gamma,persistent_gamma,1.0,0.0
fragment_rate,persistent_gamma,persistent_lognorm,0.4721999999999998,0.29308848618349126
fragment_rate,persistent_gamma,persistent_lognorm,0.4721999999999998,0.29308848618349126
fragment_rate,persistent_gamma,persistent_lognorm,0.4721999999999998,0.29308848618349126
fragment_rate,persistent_gamma,persistent_gamma,1.0,0.0
fragment_rate,persistent_gamma,persistent_lognorm,0.4721999999999998,0.29308848618349126
fragment_rate,persistent_gamma,persistent_lognorm,0.4721999999999998,0.29308848618349126
fragment_rate,persistent_gamma,persistent_lognorm,0.4721999999999998,0.29308848618349126
fragment_rate,persistent_gamma,persistent_lognorm,0.4721999999999998,0.29308848618349126
fragment_rate,persistent_gamma,persistent_lognorm,0.4721999999999998,0.29308848618349126
fragment_rate,persistent_gamma,persistent_lognorm,0.4721999999999998,0.29308848618349126
fragment_rate,persistent_lognorm,persistent_lognorm,1.0,0.0
fragment_rate,persistent_lognorm,persistent_lognorm,1.0,0.0
fragment_rate,persistent_lognorm,persistent_lognorm,1.0,0.0
heading_sigma,persistent_gamma,persistent_gamma,0.9999999999999999,0.0
heading_sigma,persistent_gamma,persistent_gamma,0.9999999999999999,0.0
heading_sigma,persistent_gamma,persistent_lognorm,0.3961999999999997,0.37956064447311744
heading_sigma,persistent_gamma,persistent_lognorm,0.3961999999999997,0.37956064447311744
heading_sigma,persistent_gamma,persistent_lognorm,0.3961999999999997,0.37956064447311744
heading_sigma,persistent_gamma,persistent_gamma,0.9999999999999999,0.0
heading_sigma,persistent_gamma,persistent_lognorm,0.3961999999999997,0.37956064447311744
heading_sigma,persistent_gamma,persistent_lognorm,0.3961999999999997,0.37956064447311744
heading_sigma,persistent_gamma,persistent_lognorm,0.3961999999999997,0.37956064447311744
heading_sigma,persistent_gamma,persistent_lognorm,0.3961999999999997,0.37956064447311744
heading_sigma,persistent_gamma,persistent_lognorm,0.3961999999999997,0.37956064447311744
heading_sigma,persistent_gamma,persistent_lognorm,0.3961999999999997,0.37956064447311744
heading_sigma,persistent_lognorm,persistent_lognorm,0.9999999999999997,0.0
heading_sigma,persistent_lognorm,persistent_lognorm,0.9999999999999997,0.0
heading_sigma,persistent_lognorm,persistent_lognorm,0.9999999999999997,0.0
merge_prob,isotropic_lognorm,isotropic_lognorm,1.0,0.0
merge_prob,isotropic_lognorm,isotropic_lognorm,1.0,0.0
merge_prob,isotropic_lognorm,persistent_gamma,0.39219999999999994,0.3780378009620553
merge_prob,isotropic_lognorm,persistent_gamma,0.39219999999999994,0.3780378009620553
merge_prob,isotropic_lognorm,persistent_gamma,0.39219999999999994,0.3780378009620553
merge_prob,isotropic_lognorm,persistent_lognorm,0.3791999999999995,0.394223173751316
merge_prob,isotropic_lognorm,persistent_lognorm,0.3791999999999995,0.394223173751316
merge_prob,isotropic_lognorm,persistent_lognorm,0.3791999999999995,0.394223173751316
merge_prob,isotropic_lognorm,isotropic_lognorm,1.0,0.0
merge_prob,isotropic_lognorm,persistent_gamma,0.39219999999999994,0.3780378009620553
merge_prob,isotropic_lognorm,persistent_gamma,0.39219999999999994,0.3780378009620553
merge_prob,isotropic_lognorm,persistent_gamma,0.39219999999999994,0.3780378009620553
merge_prob,isotropic_lognorm,persistent_lognorm,0.3791999999999995,0.394223173751316
merge_prob,isotropic_lognorm,persistent_lognorm,0.3791999999999995,0.394223173751316
merge_prob,isotropic_lognorm,persistent_lognorm,0.3791999999999995,0.394223173751316
merge_prob,isotropic_lognorm,persistent_gamma,0.39219999999999994,0.3780378009620553
merge_prob,isotropic_lognorm,persistent_gamma,0.39219999999999994,0.3780378009620553
merge_prob,isotropic_lognorm,persistent_gamma,0.39219999999999994,0.3780378009620553
merge_prob,isotropic_lognorm,persistent_lognorm,0.3791999999999995,0.394223173751316
merge_prob,isotropic_lognorm,persistent_lognorm,0.3791999999999995,0.394223173751316
merge_prob,isotropic_lognorm,persistent_lognorm,0.3791999999999995,0.394223173751316
merge_prob,persistent_gamma,persistent_gamma,1.0000000000000002,0.0
merge_prob,persistent_gamma,persistent_gamma,1.0000000000000002,0.0
merge_prob,persistent_gamma,persistent_lognorm,0.4405999999999999,0.345857557120754
merge_prob,persistent_gamma,persistent_lognorm,0.4405999999999999,0.345857557120754
merge_prob,persistent_gamma,persistent_lognorm,0.4405999999999999,0.345857557120754
merge_prob,persistent_gamma,persistent_gamma,1.0000000000000002,0.0
merge_prob,persistent_gamma,persistent_lognorm,0.4405999999999999,0.345857557120754
merge_prob,persistent_gamma,persistent_lognorm,0.4405999999999999,0.345857557120754
merge_prob,persistent_gamma,persistent_lognorm,0.4405999999999999,0.345857557120754
merge_prob,persistent_gamma,persistent_lognorm,0.4405999999999999,0.345857557120754
merge_prob,persistent_gamma,persistent_lognorm,0.4405999999999999,0.345857557120754
merge_prob,persistent_gamma,persistent_lognorm,0.4405999999999999,0.345857557120754
merge_prob,persistent_lognorm,persistent_lognorm,1.0000000000000002,0.0
merge_prob,persistent_lognorm,persistent_lognorm,1.0000000000000002,0.0
merge_prob,persistent_lognorm,persistent_lognorm,1.0000000000000002,0.0
prolif_rate,isotropic_lognorm,isotropic_lognorm,0.9999999999999999,0.0
prolif_rate,isotropic_lognorm,isotropic_lognorm,0.9999999999999999,0.0
prolif_rate,isotropic_lognorm,persistent_gamma,0.3994000000000006,0.40419660389519496
prolif_rate,isotropic_lognorm,persistent_gamma,0.3994000000000006,0.40419660389519496
prolif_rate,isotropic_lognorm,persistent_gamma,0.3994000000000006,0.40419660389519496
prolif_rate,isotropic_lognorm,persistent_lognorm,0.6124000000000002,0.20847772670960862
prolif_rate,isotropic_lognorm,persistent_lognorm,0.6124000000000002,0.20847772670960862
prolif_rate,isotropic_lognorm,persistent_lognorm,0.6124000000000002,0.20847772670960862
prolif_rate,isotropic_lognorm,isotropic_lognorm,0.9999999999999999,0.0
prolif_rate,isotropic_lognorm,persistent_gamma,0.3994000000000006,0.40419660389519496
prolif_rate,isotropic_lognorm,persistent_gamma,0.3994000000000006,0.40419660389519496
prolif_rate,isotropic_lognorm,persistent_gamma,0.3994000000000006,0.40419660389519496
prolif_rate,isotropic_lognorm,persistent_lognorm,0.6124000000000002,0.20847772670960862
prolif_rate,isotropic_lognorm,persistent_lognorm,0.6124000000000002,0.20847772670960862
prolif_rate,isotropic_lognorm,persistent_lognorm,0.6124000000000002,0.20847772670960862
prolif_rate,isotropic_lognorm,persistent_gamma,0.3994000000000006,0.40419660389519496
prolif_rate,isotropic_lognorm,persistent_gamma,0.3994000000000006,0.40419660389519496
prolif_rate,isotropic_lognorm,persistent_gamma,0.3994000000000006,0.40419660389519496
prolif_rate,isotropic_lognorm,persistent_lognorm,0.6124000000000002,0.20847772670960862
prolif_rate,isotropic_lognorm,persistent_lognorm,0.6124000000000002,0.20847772670960862
prolif_rate,isotropic_lognorm,persistent_lognorm,0.6124000000000002,0.20847772670960862
prolif_rate,persistent_gamma,persistent_gamma,1.0,0.0
prolif_rate,persistent_gamma,persistent_gamma,1.0,0.0
prolif_rate,persistent_gamma,persistent_lognorm,0.4992000000000006,0.25838330010136795
prolif_rate,persistent_gamma,persistent_lognorm,0.4992000000000006,0.25838330010136795
prolif_rate,persistent_gamma,persistent_lognorm,0.4992000000000006,0.25838330010136795
prolif_rate,persistent_gamma,persistent_gamma,1.0,0.0
prolif_rate,persistent_gamma,persistent_lognorm,0.4992000000000006,0.25838330010136795
prolif_rate,persistent_gamma,persistent_lognorm,0.4992000000000006,0.25838330010136795
prolif_rate,persistent_gamma,persistent_lognorm,0.4992000000000006,0.25838330010136795
prolif_rate,persistent_gamma,persistent_lognorm,0.4992000000000006,0.25838330010136795
prolif_rate,persistent_gamma,persistent_lognorm,0.4992000000000006,0.25838330010136795
prolif_rate,persistent_gamma,persistent_lognorm,0.4992000000000006,0.25838330010136795
prolif_rate,persistent_lognorm,persistent_lognorm,0.9999999999999999,0.0
prolif_rate,persistent_lognorm,persistent_lognorm,0.9999999999999999,0.0
prolif_rate,persistent_lognorm,persistent_lognorm,0.9999999999999999,0.0
speed_meanlog,isotropic_lognorm,isotropic_lognorm,1.0,0.0
speed_meanlog,isotropic_lognorm,isotropic_lognorm,1.0,0.0
speed_meanlog,isotropic_lognorm,persistent_lognorm,0.16219999999999968,0.7673365562152271
speed_meanlog,isotropic_lognorm,persistent_lognorm,0.16219999999999968,0.7673365562152271
speed_meanlog,isotropic_lognorm,persistent_lognorm,0.16219999999999968,0.7673365562152271
speed_meanlog,isotropic_lognorm,isotropic_lognorm,1.0,0.0
speed_meanlog,isotropic_lognorm,persistent_lognorm,0.16219999999999968,0.7673365562152271
speed_meanlog,isotropic_lognorm,persistent_lognorm,0.16219999999999968,0.7673365562152271
speed_meanlog,isotropic_lognorm,persistent_lognorm,0.16219999999999968,0.7673365562152271
speed_meanlog,isotropic_lognorm,persistent_lognorm,0.16219999999999968,0.7673365562152271
speed_meanlog,isotropic_lognorm,persistent_lognorm,0.16219999999999968,0.7673365562152271
speed_meanlog,isotropic_lognorm,persistent_lognorm,0.16219999999999968,0.7673365562152271
speed_meanlog,persistent_lognorm,persistent_lognorm,0.9999999999999998,0.0
speed_meanlog,persistent_lognorm,persistent_lognorm,0.9999999999999998,0.0
speed_meanlog,persistent_lognorm,persistent_lognorm,0.9999999999999998,0.0
speed_scale,persistent_gamma,persistent_gamma,1.0000000000000002,0.0
speed_scale,persistent_gamma,persistent_gamma,1.0000000000000002,0.0
speed_scale,persistent_gamma,persistent_gamma,1.0000000000000002,0.0
speed_sdlog,isotropic_lognorm,isotropic_lognorm,1.0,0.0
speed_sdlog,isotropic_lognorm,isotropic_lognorm,1.0,0.0
speed_sdlog,isotropic_lognorm,persistent_lognorm,0.5619999999999999,0.25316650087387926
speed_sdlog,isotropic_lognorm,persistent_lognorm,0.5619999999999999,0.25316650087387926
speed_sdlog,isotropic_lognorm,persistent_lognorm,0.5619999999999999,0.25316650087387926
speed_sdlog,isotropic_lognorm,isotropic_lognorm,1.0,0.0
speed_sdlog,isotropic_lognorm,persistent_lognorm,0.5619999999999999,0.25316650087387926
speed_sdlog,isotropic_lognorm,persistent_lognorm,0.5619999999999999,0.25316650087387926
speed_sdlog,isotropic_lognorm,persistent_lognorm,0.5619999999999999,0.25316650087387926
speed_sdlog,isotropic_lognorm,persistent_lognorm,0.5619999999999999,0.25316650087387926
speed_sdlog,isotropic_lognorm,persistent_lognorm,0.5619999999999999,0.25316650087387926
speed_sdlog,isotropic_lognorm,persistent_lognorm,0.5619999999999999,0.25316650087387926
speed_sdlog,persistent_lognorm,persistent_lognorm,1.0000000000000002,0.0
speed_sdlog,persistent_lognorm,persistent_lognorm,1.0000000000000002,0.0
speed_sdlog,persistent_lognorm,persistent_lognorm,1.0000000000000002,0.0
speed_shape,persistent_gamma,persistent_gamma,0.9999999999999999,0.0
speed_shape,persistent_gamma,persistent_gamma,0.9999999999999999,0.0
speed_shape,persistent_gamma,persistent_gamma,0.9999999999999999,0.0
